,Data,User,Pesan,Saham,Jam,Tanggal
0,1,TERI NASI GABION Yes I CAN,"Membalas : Baru baca . Kabar baik, hu  
Tgl 19 ya Hu    ",BACA,11:54:53 PM,Tuesday April 13 2021
1,2,Mic,"FASE saham -> retail depresi, panik, fear dll. Fase Cyrpto -> euphoria, optimis dll... siklus bursa ini akan silih berganti.. saat ini bursa BEI ancur2 an tp nanti kebalikan bursa crypto ancur2 an... be safe guys
Ini adalah foto",SAFE,11:24:24 PM,Tuesday April 13 2021
2,3,Rocky Thohir,"Membalas : Rame group coin sebelah, yg online lebi banyak di banding sini
Ya market nya 24 jam bisa rame kapan saja",SINI,11:23:57 PM,Tuesday April 13 2021
3,4,Yosua Sitompul,Pen pulang kampung jadinya ke bali  ,BALI,10:55:57 PM,Tuesday April 13 2021
4,5,Nana Paramita,"Membalas : Tinggal di bali?
@RuiAuxilia yang tinggal di Bali  ",BALI,10:54:50 PM,Tuesday April 13 2021
5,6,Rui :rocket: :speedboat::dancer: ,"Membalas : Juni ke Bali ah abis lebaran
Saya tunggu!!       
",BALI,10:51:54 PM,Tuesday April 13 2021
6,7,Yosua Sitompul,"Membalas : Pas ntar ke Bali kek biasa yaaa   
Tinggal di bali?",BALI,10:37:51 PM,Tuesday April 13 2021
7,8,Joe,"Rame group coin sebelah, yg online lebi banyak di banding sini  ",SINI,10:33:23 PM,Tuesday April 13 2021
8,9,Hendro Masori,Juni ke Bali ah abis lebaran,BALI,10:28:49 PM,Tuesday April 13 2021
9,10,Rui :rocket: :speedboat::dancer: ,"Membalas : Pas ntar ke Bali kek biasa yaaa   
Kutunggu janjimu    

The Cafe or Soleil Sunday Brunch at Mulia? 

               ",BALI,10:22:23 PM,Tuesday April 13 2021
10,11,Nana Paramita,"Membalas :       mana traktirannya???                      
Pas ntar ke Bali kek biasa yaaa   ",BALI,10:21:23 PM,Tuesday April 13 2021
11,12,Bayu Anggara,"Membalas : coba dulu pakai virtual trading kak, tp memang susahnya emosinya ga kerasa karena bukan pakai uang asli Kalau berani pakai uang
Manggilnya dek harusnya karena umurnya terpaut jauuuuuh banget. 


Kabooor wkwk",UANG,10:11:45 PM,Tuesday April 13 2021
12,13,Nana Paramita,"Membalas : Saya SAME kuncinya ilang...
Saya sempet nemu tadi kunci nya Pak De.. jadi sempet petakhilan Pak   ",SAME,10:07:52 PM,Tuesday April 13 2021
13,14,Benevelen,"Membalas : coba dulu pakai virtual trading kak, tp memang susahnya emosinya ga kerasa karena bukan pakai uang asli Kalau berani pakai uang
Ok",UANG,10:04:12 PM,Tuesday April 13 2021
14,15,Rui :rocket: :speedboat::dancer: ,"Membalas : Ko aku kelas 7 smp lagi mulai saham 1bulan kemarin mines jadi aku putuskan 3bulan belajar saham dulu kaya fundamental technical
coba dulu pakai virtual trading kak, tp memang susahnya emosinya ga kerasa karena bukan pakai uang asli
Kalau berani pakai uang langsung ya maen sedikit dulu sambil belajar, cari saham2 yang uptrendnya bagus (bukan yang ARA berhari2 tapi bikin 'tangga' chartnya)",UANG,10:03:33 PM,Tuesday April 13 2021
15,16,Alfian,"Good news, Eido ijo, Bsok IHSG rebound Ijo",GOOD,10:02:32 PM,Tuesday April 13 2021
16,17,Kang Cuan,"Membalas : UNTR kenapa tiba-tiba loncat yah ? Deg-degan nih
Memang sedang diakum asing. Tapi sekarang sedang di resis. Kalo lanjut naik ya hold. Tapi kalo besok balik arah cpt2 sell. Tunggu lagi di supportnya.",UNTR,9:54:30 PM,Tuesday April 13 2021
17,18,wahyudi aja,"Membalas : rencana tambah muatankah waktu RI kedua nanti?  
Rencananya mampir ke cent dulu ci buat icip icip RI nya baru ke terminalnya RI same","CENT,SAME",9:11:51 PM,Tuesday April 13 2021
18,19,Chak Roy,"Membalas : 4000 lah kak, naikin dikit, biar sekelas SILO ama HEAL    
Uhuy","HEAL,SILO",9:11:18 PM,Tuesday April 13 2021
19,20,Fajar Oktavaria,"Membalas : Wow makin jauh nih kalo break lagi , sky high 
Hayo rajin rajin geser, biar bisa melihat athnya dimana dan siapa tau menemukan pola lainnya   ",POLA,9:10:39 PM,Tuesday April 13 2021
20,21,Rui :rocket: :speedboat::dancer: ,"Membalas : Alon alon asal 1000
4000 lah kak, naikin dikit, biar sekelas SILO ama HEAL    ","HEAL,SILO",9:03:42 PM,Tuesday April 13 2021
21,22,Melvin E. S.,"Akan adakah Technical Rebound di ADHI??
Ini adalah foto",ADHI,9:02:56 PM,Tuesday April 13 2021
22,23,Fajar Oktavaria,"Membalas : SAME juga udah break ATH kan ya potensi naik jauh lebih tinggi lagi masih ada
Break ath berkali kali sampai udah lupa ini ath ke berapa kali ya",SAME,9:01:44 PM,Tuesday April 13 2021
23,24,Kaanz',"Membalas : Wah Juni udah 800 sepertinya ci   lebih baik cicil klo di kasih koreksi ya
SAME juga udah break ATH kan ya potensi naik jauh lebih tinggi lagi masih ada ",SAME,8:59:45 PM,Tuesday April 13 2021
24,25,Tommy Hermes,"Membalas : FYI, dulu abs RUPS buat SAME RI pertama awal Januari saya sudah beli SAME di 330, pas RI di 418 .... jadi ya silakan simpulkan s
Wah Juni udah 800 sepertinya ci   lebih baik cicil klo di kasih koreksi ya",SAME,8:56:46 PM,Tuesday April 13 2021
25,26,Kaanz',"Membalas : FYI, dulu abs RUPS buat SAME RI pertama awal Januari saya sudah beli SAME di 330, pas RI di 418 .... jadi ya silakan simpulkan s
  ",SAME,8:55:53 PM,Tuesday April 13 2021
26,27,Rui :rocket: :speedboat::dancer: ,"Membalas : Saya SAME kuncinya ilang...
Nah ini Pak De yang udah cuan lipat2 karena ga petakilan kaya saya      ",SAME,8:53:45 PM,Tuesday April 13 2021
27,28,Hendro Masori,Saya SAME kuncinya ilang...,SAME,8:53:10 PM,Tuesday April 13 2021
28,29,Aho Lie,"Membalas : FYI, dulu abs RUPS buat SAME RI pertama awal Januari saya sudah beli SAME di 330, pas RI di 418 .... jadi ya silakan simpulkan s
Persis ci  ",SAME,8:52:34 PM,Tuesday April 13 2021
29,30,Rui :rocket: :speedboat::dancer: ,"Membalas : Masih lama ci   juni loh  tapi siap"" dari sekarang udah bagus sih
FYI, dulu abs RUPS buat SAME RI pertama awal Januari saya sudah beli SAME di 330, pas RI di 418 .... jadi ya silakan simpulkan sendiri nanti SAME Juni di harga berapa   ",SAME,8:51:10 PM,Tuesday April 13 2021
30,31,Fikri Tegar Utama,"Responden yang terhormat Investor Pasar Modal,

Perkenankan kami mengajukan survey tentang ""Behavioral Biases dan Irrational Exuberance Pada Keputusan Investasi: Perspektif Echo Chamber "" yang kami angkat sebagai topik penelitian Tugas Akhir.

Mohon kesediaan Bapak/Ibu meluangkan waktu untuk mengisi survey pada link https://intip.in/Riset2021 
Pengisian akan membutuhkan waktu sekitar 3 menit. Partisipasi Anda akan sangat besar manfaatnya untuk penelitian kami. Hasil kuesioner ini akan digunakan untuk kepentingan akademis dan data pribadi yang Bapak/Ibu isikan dijamin kerahasiaannya. 

Atas perhatian dan kesediaan Anda, kami ucapkan terima kasih.

Salam, 

Sulis Fatimatus Zahro'
Elvira Oktaviani",LINK,8:47:58 PM,Tuesday April 13 2021
31,32,Kaanz',Luar biasa emng same ini ,SAME,8:46:03 PM,Tuesday April 13 2021
32,33,Tommy Hermes,"Membalas : :arrow_up::arrow_up::arrow_up: THIS!!! SAME :lock::lock::lock::lock::lock: and  :key: :arrow_right::arrow_right::arrow_right::arrow_right: Baru buka kalau udah jebol MA50 daily
Yes ci, aku padamu        
",SAME,8:40:28 PM,Tuesday April 13 2021
33,34,Rui :rocket: :speedboat::dancer: ,"Membalas : SAME uda masuk peti, gembok sampek tahun depan.
:arrow_up::arrow_up::arrow_up:  THIS!!! 

SAME :lock::lock::lock::lock::lock: and  :key: :arrow_right::arrow_right::arrow_right::arrow_right:   :ocean::ocean::ocean::ocean::ocean:

Baru buka kalau udah jebol MA50 daily  ",SAME,8:38:32 PM,Tuesday April 13 2021
34,35,Tommy Hermes,"SAME uda masuk peti, gembok sampek tahun depan.",SAME,8:34:22 PM,Tuesday April 13 2021
35,36,Eviros,"Membalas : SAME simpen aja
Target brpa ko, saliman sama MIKA atau SILO","MIKA,SAME,SILO",8:29:18 PM,Tuesday April 13 2021
36,37,Hauw,"Membalas : Same g Ara gpp, asal tiap hri naik 5-10%
SAME simpen aja
Hahaha",SAME,8:28:33 PM,Tuesday April 13 2021
37,38,Melvin E. S.,Ada yg bisa kasih info perusahaan apa yang  termasuk kategori Fast Growing Companies saat ini selain ASSA dan WMUU?? Mksh..,"ASSA,FAST,WMUU",8:16:59 PM,Tuesday April 13 2021
38,39,Jee Satya,Gak peduli asing atau lokal yg penting ada uang yg terus menjogetkan pasar  . Sama aja,UANG,8:16:04 PM,Tuesday April 13 2021
39,40,Melvin E. S.,"Membalas : Telkom Indonesia Unit Mitratel Weighs $1 Billion IPO [""https://www.bloomberg.com/news/articles/2021-04-13/telkom-indonesia-unit
Berharap bisa kena ARA klo IPO US$ 1 billion.     ",UNIT,8:02:03 PM,Tuesday April 13 2021
40,41,Chak Roy,"Membalas : wah jangan, SAME dulu banget pernah ARA terus lsg dibanting sama bandarnya wkwkwkwkwk naiknya pelan2 aj Seperti yg saya blg, ka
Base to base cik",SAME,7:44:02 PM,Tuesday April 13 2021
41,42,RBTAN59,"Membalas : secara pergerakan ga liar, terus ada CA juga saya ga nangkap gimana cent bisa ke suspend seperti yang bapak @RBTAN59 bilang tapi
kan sekedar kira2 Om  ... biasa nya bei kan slalu lindungin ritel  ... kalo pun liar spt bmas 4 hari ara 10 hari arb jg kan gak di suspend   
cuma ara pertama bmas di suspend setelah ketemu kan  beres jg   
kan biasa kalo bei mau silahtuhrami wajar lah kalo mau ada yg mau ditanya ","BMAS,CENT",7:29:51 PM,Tuesday April 13 2021
42,43,Fajar Oktavaria,"secara pergerakan ga liar, terus ada CA juga saya ga nangkap gimana cent bisa ke suspend seperti yang bapak @RBTAN59 bilang
tapi kalau suspend pun biarkan aja ga perlu pusing dari suspend pertama, anggap aja sehari puasa",CENT,7:23:36 PM,Tuesday April 13 2021
43,44,RBTAN59,kalo same emtk scma pasti jauh dr suspend.... kan tau ada siapa di dlm nya   ,"EMTK,SAME,SCMA",7:19:00 PM,Tuesday April 13 2021
44,45,wahyudi aja,Same sama cent itu mainya halus g pake ara berjilid jilid jadi g mungkin di suspend,"CENT,SAME",7:18:49 PM,Tuesday April 13 2021
45,46,Rui :rocket: :speedboat::dancer: ,"Membalas : Yaudh fix besok SAME ARA @RuiAuxilia  
wah jangan, SAME dulu banget pernah ARA terus lsg dibanting sama bandarnya wkwkwkwkwk naiknya pelan2 aj

Seperti yg saya blg, kalau SAME melaju kencang banget saya panik   ",SAME,7:18:28 PM,Tuesday April 13 2021
46,47,Aho Lie,"Membalas : Kita ga ada maksud jadi tim cent atau pompom loh ya, cuma ngasih info aja @RBTAN59
Ngasih solusi ditgh pandemi   
Membalas : Yaudh fix besok SAME ARA @RuiAuxilia  
Klo liat main gak gitu pak halus tp pasti kadang gas kencg tp gak full  
Garis besar saham uptren ","CENT,MAIN,SAME",7:16:14 PM,Tuesday April 13 2021
47,48,Nanang Eko,"Membalas : Setuju, Pak De pernah bilang, kalau ada saham ARA tapi ada corporate action di belakangnya ga akan disuspend, karena reason untu
Yaudh fix besok SAME ARA @RuiAuxilia  ",SAME,7:16:10 PM,Tuesday April 13 2021
48,49,Aho Lie,"Membalas : Same g Ara gpp, asal tiap hri naik 5-10%
Yg gerakin same ama cent 11 12 kata pak ben  ","CENT,SAME",7:15:03 PM,Tuesday April 13 2021
49,50,Fajar Oktavaria,"Kita ga ada maksud jadi tim cent atau pompom loh ya, cuma ngasih info aja @RBTAN59",CENT,7:14:54 PM,Tuesday April 13 2021
50,51,Eviros,"Membalas : siap 2 aja bakal banyak suspend .. bmas set kena prikik sdh lancar 4 hari ara jg jln terus mppa sdh kena prikik jg hrs nya sdh
Same g Ara gpp, asal tiap hri naik 5-10%
Turun 2% buat ngeGAS lagi   ","BMAS,MPPA,SAME",7:13:08 PM,Tuesday April 13 2021
51,52,Rui :rocket: :speedboat::dancer: ,"Membalas : Kayanya cent ga kena suspend, sejauh ini yang saya tau kalau ada Corp. Action itu aman *CMIIW
Setuju, Pak De pernah bilang, kalau ada saham ARA tapi ada corporate action di belakangnya ga akan disuspend, karena reason untuk ARAnya jelas","AMAN,CENT",7:11:47 PM,Tuesday April 13 2021
52,53,Aho Lie,"Membalas : Kayanya cent ga kena suspend, sejauh ini yang saya tau kalau ada Corp. Action itu aman *CMIIW
Betul  
Membalas : Kayanya cent ga kena suspend, sejauh ini yang saya tau kalau ada Corp. Action itu aman *CMIIW
Lagian main halus gak Ara tp arahnya jelas ","AMAN,CENT,MAIN",7:09:11 PM,Tuesday April 13 2021
53,54,Fajar Oktavaria,"Membalas : siap 2 aja bakal banyak suspend .. bmas set kena prikik sdh lancar 4 hari ara jg jln terus mppa sdh kena prikik jg hrs nya sdh
Kayanya cent ga kena suspend, sejauh ini yang saya tau kalau ada Corp. Action itu aman *CMIIW","AMAN,BMAS,CENT,MPPA",7:07:39 PM,Tuesday April 13 2021
54,55,RBTAN59,"Membalas : Abis dibantai 2hari, keluarin ini buat pancingan ritel, besok jeblok lagi Sementara perbanyak cash aja kecuali scalper yg te
tiap hari tetep aja kan Pak  ada yg jd top gainer  ",CASH,6:49:45 PM,Tuesday April 13 2021
55,56,Frendi cari-ara,"Membalas : Jangan Ngiler! Tahun Ini IHSG Bisa Tembus All Time High Lho https://www.cnbcindonesia.com/market/20210413154449-17-237533/jangan
Abis dibantai 2hari, keluarin ini buat pancingan ritel, besok jeblok lagi  

Sementara perbanyak cash aja kecuali scalper yg teruji  ",CASH,6:48:38 PM,Tuesday April 13 2021
56,57,Aho Lie,"Membalas : siap 2 aja bakal banyak suspend .. bmas set kena prikik sdh lancar 4 hari ara jg jln terus mppa sdh kena prikik jg hrs nya sdh
Makanya dia anti Ara krn biar terhindar dr prikik yg punys group pinter ","BMAS,MPPA",6:45:10 PM,Tuesday April 13 2021
57,58,RBTAN59,siap 2 aja bakal banyak suspend .. bmas set kena prikik sdh lancar  4 hari ara jg jln terus mppa sdh kena prikik jg hrs nya sdh bisa lancar jg melanggeng... tinggal cent yg belom kena prikik mgkn nti  sentuh ara  kena prikik jg.... paham kan yah    ,"BMAS,CENT,MPPA",6:41:59 PM,Tuesday April 13 2021
58,59,Ronny,"Membalas : Garuda aja disuntik pol pol an, masa ini mai dibiarin gtu aja  
Garuda disuntik pen 8.5 triliun.
Wskt butuh 90 triliun. Apbd jakarta aja 1 tahun 80 triliun.
Ga mungkin sanggup pemerintah suntuk pol2an dari apbn. Harus ada sumber dana lain, swf dsb.","MASA,WSKT",6:12:50 PM,Tuesday April 13 2021
59,60,Benanta,"Membalas : https://youtu.be/IFUWNOmi5SQ
Garuda aja disuntik pol pol an, masa ini mai dibiarin gtu aja  ",MASA,6:10:52 PM,Tuesday April 13 2021
60,61,Hotmanahan Simanungkalit,"Membalas : Kalau secara history narasi, april mei merupakan puncak musim dividen baik di indo maupun di wallstreet, biasanya efek untuk EM
    ..tx bro Billy",INDO,6:06:32 PM,Tuesday April 13 2021
61,62,Derwin Priantama,BJBR besok tebar deviden lumayan ya,BJBR,5:55:52 PM,Tuesday April 13 2021
62,63,Bow,"Membalas : Jadi besok TP dulu ya kak sebelum keburu pullback?  
Punya ci @RuiAuxilia kunci SAME nya dah ilang.. Ga bisa TP..   ",SAME,4:28:26 PM,Tuesday April 13 2021
63,64,Meneer Greg,"Membalas : Masih bisa senyum Pak.. Porto masih aman..  
Syukurlah pak   ",AMAN,4:28:03 PM,Tuesday April 13 2021
64,65,Dream Big,"RALS besok rupslb, kira kira jadi buyback gak ya?",RALS,4:27:26 PM,Tuesday April 13 2021
65,66,Bow,"Membalas : Jadi gimana hari ini frds?   #moodcheck
Masih bisa senyum Pak.. Porto masih aman..  ",AMAN,4:24:52 PM,Tuesday April 13 2021
66,67,Kaanz',"Membalas : SAME kl turun itu so far masi gali lubang buat bikin pondasi kak, amin2 bisa bikin tangga terus kedepannya, perlahan namun pasti
Saya nunggu di lubang nya ci 
Membalas : Sst biarin aja jangan cepat2 naiknya kalau yg itu. Nambah muatan dulu
  
Membalas : Photo
Besok turun lagi yok ",SAME,4:07:43 PM,Tuesday April 13 2021
67,68,Henda,"Membalas : untr loncat pas penutupan. mau buy lagi udah gak kebagian
UNTR kenapa tiba-tiba loncat yah ? Deg-degan nih
",UNTR,3:51:39 PM,Tuesday April 13 2021
68,69,Rui :rocket: :speedboat::dancer: ,"Memberanikan diri analisa SAME dengan fibo time, kemungkinan besar masi salah ... yang jelas tanggal 22-23 April nanti ada momentum, bisa kebawah atau keatas  
Ini adalah foto",SAME,3:35:52 PM,Tuesday April 13 2021
69,70,Frendi cari-ara,"Membalas : Smgr? Wskt?
Maksud saya CENT
Ga berani sebut
Kuatir malah batal naik
Ternyata dugaan benar","CENT,SMGR,WSKT",3:34:27 PM,Tuesday April 13 2021
70,71,Bayu Anggara,"Membalas : Udh bete saya sama indeks ini wkwkwk, udah nyangkut semua no cash
Buka di desember auto cuan hehe","AUTO,CASH",3:33:49 PM,Tuesday April 13 2021
71,72,Rui :rocket: :speedboat::dancer: ,"Membalas : @RuiAuxilia ur same close >540 Bagus itu
            

Thank you penyemangatnya Pak   ",SAME,3:30:26 PM,Tuesday April 13 2021
72,73,Jimset,"Membalas : Percuman juga S&P mau naik ataupun turun, IHSG juga geraknya cuman satu arah
cerdass      ",SATU,3:23:22 PM,Tuesday April 13 2021
73,74,Meneer Greg,"@RuiAuxilia ur same close >540 

Bagus itu",SAME,3:20:59 PM,Tuesday April 13 2021
74,75,Dream Big,"Membalas : Percuman juga S&P mau naik ataupun turun, IHSG juga geraknya cuman satu arah
 ",SATU,3:20:58 PM,Tuesday April 13 2021
75,76,Severinus Utomo,"Membalas : Diatas itu market koreksi..
Percuman juga S&P mau naik ataupun turun, IHSG juga geraknya cuman satu arah     ",SATU,3:20:12 PM,Tuesday April 13 2021
76,77,Kang Cuan,untr loncat pas penutupan. mau buy lagi udah gak kebagian,UNTR,3:17:06 PM,Tuesday April 13 2021
77,78,Aho Lie,Perasaan mppa ,MPPA,3:13:48 PM,Tuesday April 13 2021
78,79,Jimset,"Membalas : tar malem kencengin doa nya IHSG tiba2 +5% wkwkw biar bull ampe lebaran kasih THR dan semua berkah
amin hu Billy     ","AMIN,BULL",3:07:00 PM,Tuesday April 13 2021
79,80,Billy,"Membalas : kalau LPPF ngasih THR atau diskon Hu?  
diskon barangnya gpp, asal jgn diskon saham nya  ",LPPF,3:06:55 PM,Tuesday April 13 2021
80,81,Arya Ind,"Membalas : tar malem kencengin doa nya IHSG tiba2 +5% wkwkw biar bull ampe lebaran kasih THR dan semua berkah
kalau LPPF ngasih THR atau diskon Hu?  ","BULL,LPPF",3:06:22 PM,Tuesday April 13 2021
81,82,Severinus Utomo,"Membalas : tar malem kencengin doa nya IHSG tiba2 +5% wkwkw biar bull ampe lebaran kasih THR dan semua berkah
Semoga yang terbaik hu",BULL,3:05:27 PM,Tuesday April 13 2021
82,83,Hadi P,"Membalas : tar malem kencengin doa nya IHSG tiba2 +5% wkwkw biar bull ampe lebaran kasih THR dan semua berkah
ntar habis tarawih didoain Hu  ",BULL,3:04:44 PM,Tuesday April 13 2021
83,84,Rakhmad Nirmawan Nofendi,"Membalas : tar malem kencengin doa nya IHSG tiba2 +5% wkwkw biar bull ampe lebaran kasih THR dan semua berkah
ntr malam data Inflasi US y?",BULL,3:04:11 PM,Tuesday April 13 2021
84,85,Dream Big,"Membalas : tar malem kencengin doa nya IHSG tiba2 +5% wkwkw biar bull ampe lebaran kasih THR dan semua berkah
   ",BULL,3:04:05 PM,Tuesday April 13 2021
85,86,Billy,tar malem kencengin doa nya IHSG tiba2 +5% wkwkw biar bull ampe lebaran kasih THR dan semua berkah  ,BULL,3:03:29 PM,Tuesday April 13 2021
86,87,Jee Satya,"Sudahlah mantul di 6890, gak jd tuyun (smogah)
Ihsg -0.50%   bbca jg angka cantik 30.000",BBCA,2:56:32 PM,Tuesday April 13 2021
87,88,Dream Big,"Membalas : Udh bete saya sama indeks ini wkwkwk, udah nyangkut semua no cash
Baru bete, blm sampe muak kan ? wkwkkw",CASH,2:52:25 PM,Tuesday April 13 2021
88,89,Benhan,"Membalas : ESSA ASSA SAME hari ini ga peduli sama tekanan jual di IHSG. Yg mau cuan malah pada pindah ke sana
Happy cuan ya yg punya barang ini, +CENT","ASSA,ESSA,SAME",2:51:20 PM,Tuesday April 13 2021
89,90,Severinus Utomo,"Membalas : Nah! Besok ijo 0,5% kamis merah 1% jumat merah 1,5% gitu aja diulang terus    
Udh bete saya sama indeks ini wkwkwk, udah nyangkut semua no cash",CASH,2:50:59 PM,Tuesday April 13 2021
90,91,Billy,"Membalas : Bisa gk hu Billy The Traders go away in may and came back in june    
Apapun bisa terjadi  
Membalas : Tembus 2000 gk ya ASSA  
Hold aja.. Lebaran kasih thr ntr  .. Klo pun turun.. Ntr gratis anterin kemana aja   ",ASSA,2:45:26 PM,Tuesday April 13 2021
91,92,Severinus Utomo,"Membalas : Kalau secara history narasi, april mei merupakan puncak musim dividen baik di indo maupun di wallstreet, biasanya efek untuk EM
Bisa gk hu Billy The Traders go away in may and came back in june    ",INDO,2:44:58 PM,Tuesday April 13 2021
92,93,Melvin E. S.,"Asing masih konsisten beli KRAS..
Ini adalah foto",KRAS,2:39:12 PM,Tuesday April 13 2021
93,94,Puspita Wardani,Tembus 2000 gk ya ASSA  ,ASSA,2:37:54 PM,Tuesday April 13 2021
94,95,brian,"Lsip sama indy, semoga ","INDY,LSIP",2:36:39 PM,Tuesday April 13 2021
95,96,Andre Salim,hati2 yg ngincer div BJBR bantingannya cukup sakit,BJBR,2:34:51 PM,Tuesday April 13 2021
96,97,Mic,Jangan putus assa guys,ASSA,2:34:13 PM,Tuesday April 13 2021
97,98,RBTAN59,"Membalas : sudah cukup umur, udah boleh panen  
blom ijabkabul  sdg nunggu fren nya   ",FREN,2:29:12 PM,Tuesday April 13 2021
98,99,Dream Big,"Membalas : https://m.bisnis.com/finansial/read/20210413/90/1380394/manuver-grab-ovo-tebar-orang-di-baca-bank-satu-holding
GRAB OVO   BANK, utk yg syariah ; BACA   utk yg konvensional  ; BANK tidak bisa merubah fungsi.","BACA,BANK,SATU",2:27:21 PM,Tuesday April 13 2021
99,100,Chezy,"Membalas : serok apa teman teman ?
doid
",DOID,2:26:22 PM,Tuesday April 13 2021
100,101,Suyanto SK,"Membalas : serok apa teman teman ?
excl",EXCL,2:26:11 PM,Tuesday April 13 2021
101,102,RBTAN59,"Membalas : wkt nya di nikah kan mppa sama cent   
udah sama2 cukup umur   ","CENT,MPPA",2:24:55 PM,Tuesday April 13 2021
102,103,Melvin E. S.,"Asing kembali bermanuver mengangkat saham CENT ??
Ini adalah foto",CENT,2:24:10 PM,Tuesday April 13 2021
103,104,RBTAN59,"Membalas : Waktunya apa pak..
wkt nya di nikah kan mppa sama cent   ","CENT,MPPA",2:23:53 PM,Tuesday April 13 2021
104,105,Saidatul Ulya,"Membalas : Terbukti sales same yg satu ini waktu itu ternyata bukan nyales tapi panggilan merdu utk cuan bareng
Betuul, terima kasih kak @RuiAuxilia dan pak @hmasori  udah ngajak cuan bareng2","SAME,SATU",2:21:35 PM,Tuesday April 13 2021
105,106,Aho Lie,"Membalas : cent otw km300    
  
Membalas : cent otw km300    
Besok tembusin  ",CENT,2:17:20 PM,Tuesday April 13 2021
106,107,Dream Big,BACA ngegas,BACA,2:16:52 PM,Tuesday April 13 2021
107,108,RBTAN59,"Membalas : Tadi ipar tambah muatan dikit lg diskon suruh isi full sekrg ijo dia bingung
cent otw km300    ",CENT,2:16:45 PM,Tuesday April 13 2021
108,109,Dream Big,BTPS arb,BTPS,2:13:55 PM,Tuesday April 13 2021
109,110,Erich,bmas hebat ara berkali2 di saat gini  ,BMAS,2:10:59 PM,Tuesday April 13 2021
110,111,Puspita Wardani,"Membalas : Saya selalu di cent 
Keren",CENT,2:07:22 PM,Tuesday April 13 2021
111,112,Bow,"Membalas : Saya selalu di cent 
totalitas ya Pak..   ",CENT,2:07:11 PM,Tuesday April 13 2021
112,113,Aho Lie,"Membalas : Sabar adlh kunci   CENT nya ikut jalan  
Saya selalu di cent ",CENT,2:06:18 PM,Tuesday April 13 2021
113,114,Puspita Wardani,"Membalas : Cm cent hiburan saat ini  
BANK jg sangat menghibur kak  ","BANK,CENT",2:06:16 PM,Tuesday April 13 2021
114,115,Ema,Cm cent hiburan saat ini  ,CENT,2:05:50 PM,Tuesday April 13 2021
115,116,Puspita Wardani,Sabar adlh kunci   CENT nya ikut jalan  ,CENT,2:05:15 PM,Tuesday April 13 2021
116,117,Aho Lie,"Membalas : Oh iya ya bisa karena bikin base dulu, siap pantau, masih nyangkut di bbkp nanti di CL dulu bbkp nya baru ada cash
Siap  ","BBKP,CASH",2:04:03 PM,Tuesday April 13 2021
117,118,Jafar Sim,"Membalas : Kan blm bikin base dulu pak tarik napas mau jarak jauh larinya 
Oh iya ya bisa karena bikin base dulu, siap pantau, masih nyangkut di bbkp   nanti di CL dulu bbkp nya baru ada cash","BBKP,CASH",2:03:50 PM,Tuesday April 13 2021
118,119,Oki Oce,Woops mppa ijo,MPPA,2:03:18 PM,Tuesday April 13 2021
119,120,Aho Lie,"Membalas : Cent saya takut di sini nya bu   kalau uda seperti same baru aman
Pakarnya pak benhan saya cumen pecinta  ","AMAN,CENT,SAME,SINI",2:00:31 PM,Tuesday April 13 2021
120,121,Jafar Sim,"Membalas : Photo
Cent saya takut di sini nya bu   kalau uda seperti same baru aman","AMAN,CENT,SAME,SINI",1:59:31 PM,Tuesday April 13 2021
121,122,Aho Lie,"Membalas : Cent ga mau kalah! Aho Cent Same Dmmx    
Giliran kan mmpa udah 
Membalas : Photo
Ufah pak  saya ikutin aja","CENT,DMMX,SAME",1:57:28 PM,Tuesday April 13 2021
122,123,Dream Big,"Membalas : Kmn wskt
utara",WSKT,1:57:09 PM,Tuesday April 13 2021
123,124,Nanang Eko,"Klo saya simpel bgt gmbarnya pak, klo brtahan sh bgus bgt buat cent 
Ini adalah foto",CENT,1:56:48 PM,Tuesday April 13 2021
124,125,Dream Big,BTPS sudah bolehnyicil,BTPS,1:55:49 PM,Tuesday April 13 2021
125,126,Bu Nana,Kmn wskt,WSKT,1:55:45 PM,Tuesday April 13 2021
